id,DATA_MOVER_SHARING,CONVOLVERS,KERNEL_CLOCK,IMPL_STRATEGY,DATA_MOVER_CLOCK,CLOCK_UNCERTAINTY,state,presynth_time,synth_time,impl_time,run_time
1005,0,1,2,5,2,24.20714101253556,OK,526.83,667.03,288.17,1918331770.0
1006,1,1,2,19,2,46.689468927910674,OK,539.73,637.73,286.08,1963363652.0
1007,0,2,2,20,2,71.22421391696001,OK,640.37,644.9,338.69,1510723340.0
1008,1,1,1,11,0,30.941328071088325,TIMING,532.73,657.61,inf,inf
1009,3,2,2,22,2,94.36380978792467,OK,663.9,634.45,372.85,1870633218.0
1010,1,1,2,19,2,71.75145698096519,OK,548.75,639.58,286.58,2107339282.0
1011,3,2,2,2,2,42.99167357658051,OK,618.42,647.04,320.89,1405943566.0
1012,1,2,1,13,1,63.8813780913693,OK,664.29,656.65,373.71,1263625928.0
1013,2,2,2,14,2,66.38126792099675,OK,651.97,632.81,318.85,1499704670.0
1014,0,2,2,2,2,48.790410959868765,OK,657.94,632.76,303.74,1428468790.0
1015,3,2,2,24,2,48.50245383903433,OK,619.83,634.51,285.39,1428465022.0
1016,1,1,2,14,2,19.537413242385384,OK,536.21,662.7,283.2,1917801506.0
1017,3,1,2,3,2,14.073129111361649,OK,528.55,606.09,283.46,1917220528.0
1018,1,2,2,3,2,24.893001445051144,OK,641.99,616.64,293.89,1393736546.0
1019,0,1,2,3,2,64.48367489315136,OK,528.12,662.46,281.6,2104615732.0
1020,3,2,2,27,2,72.70461657311651,OK,641.79,658.86,318.7,1543378962.0
1021,1,2,2,2,2,39.26214467947353,OK,617.88,634.55,310.08,1394930780.0
1022,0,2,2,15,2,22.22866894259604,OK,640.7,655.58,303.9,1383802966.0
1023,0,2,2,2,2,43.64707491120798,OK,650.75,632.4,302.38,1407003870.0
1024,2,2,2,21,2,25.909681140489027,OK,613.99,644.15,292.73,1393748030.0
1025,2,2,1,21,1,52.44341594159858,OK,637.37,584.05,327.82,1224078964.0
1026,0,1,2,27,2,23.527511783009857,OK,552.87,666.55,283.38,1918342094.0
1027,3,2,2,18,2,17.819169907612185,OK,639.52,624.03,291.79,1383829468.0
1028,1,1,2,10,2,27.58031016122311,OK,553.11,620.91,287.62,1938394872.0
1029,2,1,1,15,1,54.27772044739647,OK,537.49,645.55,313.06,1644700586.0
1030,0,1,1,3,0,23.74035508578027,TIMING,516.97,606.8,inf,inf
1031,1,2,1,10,1,52.36215614919817,OK,631.41,663.95,333.13,1223991448.0
1032,0,2,2,25,2,59.94740914619954,OK,618.24,661.23,301.83,1473315320.0
1033,3,2,2,6,2,28.464351065755224,OK,629.79,617.67,302.49,1393749916.0
1034,1,1,1,17,1,56.20804153795073,OK,538.07,648.47,302.73,1644721620.0
1035,3,2,2,1,2,73.00268895122932,OK,647.34,667.6,312.59,1557442514.0
1036,3,1,2,8,2,35.51576020801478,OK,549.6,629.12,278.74,1939361718.0
1037,1,2,2,21,2,34.85035928785686,OK,633.17,657.16,298.18,1394849080.0
1038,3,2,2,13,2,73.49632557584663,OK,649.23,627.31,318.83,1557481332.0
1039,1,1,2,15,2,31.39088821656564,OK,542.08,629.57,293.06,1938261954.0
1040,1,2,2,24,2,56.87557481273829,OK,633.88,610.31,299.49,1445350686.0
1041,1,2,2,5,2,55.31281811141181,OK,637.28,654.55,313.79,1441033942.0
1042,3,2,2,6,2,71.76905403362004,OK,620.21,661.67,317.84,1500733696.0
1043,2,1,1,11,1,65.47733881898537,OK,550.16,608.08,308.1,1737282122.0
1044,0,2,2,5,2,45.317907421381484,OK,629.33,610.16,295.77,1407789904.0
1045,3,1,2,22,2,46.122332416575276,OK,542.93,639.87,270.35,1963511834.0
1046,3,1,3,7,2,11.710263636722207,TIMING,542.93,646.86,inf,inf
1047,1,1,2,7,2,30.277435781333807,OK,523.45,681.62,302.69,1938289740.0
1048,2,2,2,13,2,85.57977343280199,OK,646.88,619.15,363.0,1870664856.0
1049,2,1,1,10,1,65.13897081969859,OK,559.22,640.48,298.35,1737371350.0
1050,1,1,1,18,1,53.21332582400324,OK,559.49,627.46,318.11,1646050036.0
1051,3,1,1,16,1,55.25098912136167,OK,529.2,604.03,316.89,1644630036.0
1052,3,2,2,10,2,19.228997490256226,OK,653.15,642.42,303.5,1383793614.0
1053,2,1,1,6,1,58.14497055814311,OK,518.82,616.63,309.29,1646779216.0
1054,3,1,2,1,2,74.78087451098492,OK,518.04,628.92,287.03,2218457622.0
1055,1,1,1,15,1,60.65257650081398,OK,540.51,672.75,302.17,1646934004.0
1056,0,1,2,6,2,29.7180648259324,OK,541.3,636.14,300.83,1938290262.0
1057,0,2,2,11,2,47.706613478838214,OK,657.75,712.91,313.54,1418332458.0
1058,0,2,2,12,2,18.0884967268635,OK,629.26,637.76,297.98,1383708142.0
1059,2,2,2,3,2,49.53434892829554,OK,648.53,618.75,281.56,1428395754.0
1060,1,1,2,25,2,91.08267686941674,OK,542.47,653.15,319.95,2564788844.0
1061,3,2,2,24,2,69.00635286843946,OK,641.41,643.35,328.36,1497215514.0
1062,2,2,2,23,2,37.280666706591745,OK,615.32,633.69,302.8,1394843946.0
1063,3,1,2,7,2,48.222169426391574,OK,544.99,675.77,269.83,1984007116.0
1064,1,2,2,7,2,20.65824381931303,OK,616.69,617.42,308.01,1383687002.0
1065,3,2,2,11,2,47.03057509710202,OK,642.01,622.23,285.81,1418261496.0
1066,3,2,1,15,1,59.35067608756227,OK,646.11,637.26,353.99,1231244634.0
1067,3,2,2,20,2,86.61155617480674,OK,636.01,643.48,357.4,1870590940.0
1068,1,1,1,20,1,53.154587815166096,OK,524.22,637.63,303.05,1646084228.0
1069,3,2,2,7,2,36.184274634099026,OK,638.99,671.24,303.38,1394824288.0
1070,3,1,2,21,2,51.317469598108545,OK,527.12,637.87,275.99,2004969318.0
1071,0,1,2,17,2,19.88967900903546,OK,522.34,626.9,274.67,1917877080.0
1072,0,1,2,14,2,23.650278879367626,OK,521.64,664.84,276.46,1918267274.0
1073,2,2,2,26,2,83.25988050755998,OK,646.57,661.31,348.14,1779849508.0
1074,3,1,1,25,1,57.417569991950735,OK,544.83,603.06,303.14,1646106926.0
1075,2,2,1,18,1,62.36028472584946,OK,626.02,626.33,332.56,1262908570.0
1076,2,2,2,4,2,68.68188955951996,OK,623.05,642.84,316.85,1497243852.0
1077,0,1,1,22,1,64.1882848214948,OK,526.19,607.02,309.09,1721965884.0
1078,2,1,1,8,1,54.10643655768137,OK,534.84,622.27,307.44,1644633486.0
1079,0,2,2,12,2,43.532787048421675,OK,622.08,590.39,297.55,1406816112.0
1080,2,2,2,0,2,51.27654325991908,OK,632.32,637.96,303.47,1428409310.0
1081,3,2,2,20,2,47.833227382607,OK,622.41,615.39,299.45,1418289624.0
1082,0,2,2,17,2,61.88974568284134,OK,629.9,639.48,314.37,1483681960.0
1083,3,1,2,9,2,53.209182735635395,OK,542.06,656.66,284.6,2005056832.0
1084,3,2,1,25,1,59.05326059730628,TIMING,624.77,617.63,inf,inf
1085,1,2,2,9,2,20.095497637463936,OK,646.65,651.17,286.7,1383670760.0
1086,2,1,2,7,2,53.207030796305155,OK,528.11,657.66,289.02,2004964712.0
1087,2,1,2,13,2,13.600520132038119,OK,556.34,662.93,283.77,1917250166.0
1088,2,1,1,25,1,56.206269592771655,OK,527.84,624.4,305.4,1644723468.0
1089,2,1,1,21,1,63.2882561976566,OK,543.92,604.76,308.52,1721297472.0
1090,3,2,2,20,2,17.840852304193454,OK,635.27,689.3,299.48,1383682772.0
1091,1,2,2,15,2,70.07161563527882,OK,624.56,630.2,317.61,1499824850.0
1092,0,1,1,6,1,73.18702329195375,TIMING,543.18,649.72,inf,inf
1093,0,2,2,27,2,81.01522011947085,OK,655.31,633.14,356.36,1674050466.0
1094,1,1,2,17,2,30.31499794324778,OK,552.33,674.29,292.17,1938333236.0
1095,0,2,2,7,2,60.37635670194066,OK,638.77,611.74,327.85,1473237436.0
1096,2,1,1,12,1,53.40148678848301,OK,552.93,633.51,313.34,1645984232.0
1097,0,2,2,7,2,28.312588557705425,OK,632.13,634.22,313.3,1393678348.0
1098,3,1,1,9,1,69.9468189153185,OK,533.61,652.17,326.41,1742830864.0
1099,1,1,2,26,2,19.771995679697895,OK,537.72,669.13,273.0,1917857614.0
1100,2,2,1,11,1,52.782802287509924,OK,624.73,643.36,334.41,1224056838.0
1101,1,2,2,13,2,97.17878473154103,OK,626.2,641.76,367.95,1870572134.0
1102,3,1,1,5,1,52.950594985578526,OK,540.14,660.3,307.69,1646019068.0
1103,2,1,1,3,1,100.0,OK,534.64,674.24,313.77,1674881144.0
1104,0,1,2,2,2,31.46793892982618,OK,538.69,653.34,293.06,1938245566.0
1105,1,1,2,19,2,66.1117067564451,OK,530.55,648.13,277.0,2106100136.0
1106,1,1,2,12,2,91.2294017140664,OK,534.31,650.84,322.58,2564829534.0
1107,2,2,2,13,2,21.774086992137136,OK,630.69,622.66,300.59,1383699464.0
1108,1,1,1,22,1,62.84098241141699,OK,536.99,662.43,313.3,1721428018.0
1109,0,2,2,1,2,43.71176411109891,OK,619.6,647.8,297.16,1406927778.0
1110,1,1,2,14,2,43.51903033351989,OK,541.27,630.93,289.06,1962408746.0
1111,1,1,1,9,1,100.0,OK,532.17,657.97,333.31,1674932414.0
1112,0,1,1,4,1,20.56098218985769,OK,540.31,667.13,333.83,1549568706.0
1113,2,1,2,11,2,12.166291564925501,OK,570.71,626.42,276.65,1897332666.0
1114,1,1,1,15,1,39.95818012219695,TIMING,571.31,677.82,inf,inf
1115,1,2,2,9,2,17.808268320207777,OK,632.08,615.98,291.86,1383812844.0
1116,3,2,2,8,2,22.008365405720554,OK,628.55,610.81,303.98,1383680876.0
1117,3,2,1,14,1,57.166087682554966,OK,633.45,658.25,363.3,1224161712.0
1118,2,1,2,14,2,58.922441245593596,OK,557.15,637.45,286.46,2074665078.0
1119,1,1,2,9,2,20.109275581505294,OK,558.4,637.11,286.84,1917795942.0
1120,1,2,2,9,2,76.76172043806854,OK,631.31,661.92,323.24,1573695436.0
1121,3,2,2,23,2,43.72849900030682,OK,627.7,683.02,287.66,1406844086.0
1122,0,1,2,7,2,46.42746667865424,OK,544.08,651.86,273.45,1963405164.0
1123,1,1,1,12,1,64.97113719344397,OK,551.07,602.46,303.27,1737286538.0
1124,0,1,1,4,1,21.926134560523238,OK,524.09,631.13,317.41,1549565452.0
1125,3,1,1,23,1,58.59703831358553,OK,540.19,663.5,343.15,1660817790.0
1126,2,1,1,14,1,52.90441783712716,OK,522.44,645.25,306.88,1646010118.0
1127,2,2,2,12,2,35.187961756941824,OK,632.62,661.0,309.05,1394852772.0
1128,2,1,2,22,2,49.8322537273053,OK,541.42,670.41,262.15,2004034334.0
1129,1,1,2,27,2,18.598111468666435,OK,556.23,650.92,276.45,1917845276.0
1130,3,2,2,6,2,62.21879390624997,OK,652.22,649.04,311.75,1483777002.0
1131,2,1,1,6,1,62.55642783825203,OK,533.99,639.01,309.29,1721409234.0
1132,3,1,2,8,2,23.11512765698508,OK,556.41,634.89,288.71,1917844930.0
1133,3,1,1,5,1,57.020228482226045,OK,526.0,671.42,302.16,1646028062.0
1134,2,1,2,10,2,95.84504775051442,OK,530.22,639.33,314.39,2543485538.0
1135,0,2,2,11,2,20.162936219325545,OK,640.7,633.45,299.9,1383799666.0
1136,0,2,2,4,2,42.41859387956883,OK,646.47,661.81,302.67,1405964444.0
1137,1,1,2,5,2,77.42964381077117,OK,556.16,664.53,302.65,2246010050.0
1138,1,2,2,23,2,25.175264123582018,OK,613.82,611.97,292.5,1393703478.0
1139,2,2,2,2,2,22.82557329834948,OK,629.61,633.62,298.07,1383701262.0
1140,1,1,1,11,1,56.45353075093017,OK,555.54,640.32,304.66,1646133642.0
1141,3,2,2,11,2,46.02304199019296,OK,633.53,644.25,296.76,1407841150.0
1142,3,2,2,19,2,69.70075988386633,OK,628.22,680.52,312.39,1499723280.0
1143,1,1,2,24,2,34.21267437047856,OK,543.16,637.52,276.76,1939360818.0
1144,0,2,2,4,2,62.55168153193542,OK,629.41,645.65,329.3,1494567824.0
1145,1,2,2,6,2,73.20650410843892,OK,629.01,638.72,316.73,1557572004.0
1146,2,2,1,20,1,61.48478053090469,OK,629.74,659.49,337.55,1262505510.0
1147,2,2,2,4,2,69.36340406952898,OK,647.49,610.85,326.63,1497245034.0
1148,0,2,2,4,2,53.29012771347671,OK,655.48,663.92,308.32,1429469208.0
1149,3,1,2,27,2,40.97566102387873,OK,547.68,632.44,277.36,1960924640.0
1150,2,2,2,0,2,56.70705121913598,OK,625.96,611.86,308.91,1442213802.0
1151,0,1,2,20,2,26.982861316385296,OK,548.26,620.03,286.71,1938317716.0
1152,0,1,1,2,1,30.078563696055348,OK,528.91,641.44,293.19,1578336284.0
1153,3,1,2,14,2,66.07664925803425,OK,521.8,671.47,297.64,2106117196.0
1154,1,1,2,5,2,49.81370219547625,OK,567.19,662.74,266.44,2003994170.0
1155,1,1,2,16,2,42.99946104458917,OK,567.73,627.85,289.88,1961391818.0
1156,2,1,2,15,2,95.89248722831003,OK,567.71,651.49,307.4,2543501010.0
1157,1,2,2,12,2,53.786586699273556,OK,619.21,634.21,318.11,1440966938.0
1158,1,2,2,18,2,44.11576957267944,OK,617.59,645.79,298.05,1406888266.0
1159,0,1,2,16,2,89.56977848402725,OK,558.4,559.91,317.92,2543550734.0
1160,2,1,1,22,1,57.8340073617731,TIMING,558.4,641.27,inf,inf
1161,2,2,2,25,2,91.26461727954927,OK,645.73,660.99,373.09,1880587254.0
1162,1,1,2,12,2,35.07982794135509,OK,540.78,638.74,278.83,1939477110.0
1163,1,2,2,13,2,67.19264592549625,OK,622.09,615.81,318.57,1499701234.0
1164,2,2,2,8,2,91.86854568032315,OK,632.1,668.79,372.68,1880623936.0
1165,2,1,1,3,1,60.45983484322226,OK,535.72,599.4,303.77,1646835392.0
1166,0,2,2,26,2,35.8350149046457,OK,640.07,622.14,289.64,1394876172.0
1167,2,2,1,3,1,65.08739213073622,OK,635.74,623.8,347.31,1271965604.0
1168,3,2,2,25,2,56.81795348261973,OK,640.19,685.17,329.24,1442109034.0
1169,1,1,2,19,2,20.056745914938134,OK,529.45,643.15,284.58,1917933184.0
1170,3,1,1,3,1,57.39263285324938,OK,550.13,654.48,309.05,1646191906.0
1171,1,1,2,12,2,99.56225948171203,OK,527.73,634.49,319.94,2543543496.0
1172,3,1,2,22,2,63.1202155873108,OK,550.73,650.3,279.84,2101965230.0
1173,1,2,1,21,1,53.125506343621055,OK,627.63,652.8,342.86,1224032036.0
1174,0,2,2,26,2,47.48525446409458,OK,666.64,614.22,286.86,1418270930.0
1175,0,2,2,20,2,39.509808803998354,OK,666.45,672.74,293.17,1394912436.0
1176,3,2,2,1,2,29.72191225252209,OK,666.79,607.33,297.65,1393756686.0
1177,1,1,0,27,1,30.566097896158173,TIMING,548.15,676.43,inf,inf
1178,3,1,1,0,1,55.52614860206996,OK,526.44,640.7,313.5,1644640166.0
1179,2,1,2,27,2,22.671158430379535,OK,527.23,664.35,283.79,1917848620.0
1180,0,1,2,14,2,84.42981113393766,OK,557.76,607.7,317.0,2453087762.0
1181,2,1,2,1,2,78.193066320812,OK,532.7,627.69,314.77,2247461412.0
1182,2,2,2,27,2,39.015917602492976,OK,627.97,660.97,297.93,1394895172.0
1183,2,2,2,6,2,72.3469232916804,OK,627.2,691.63,327.34,1500964308.0
1184,0,1,1,6,1,50.333378625904615,OK,535.21,671.18,301.61,1645343324.0
1185,2,1,2,13,2,47.8383264468626,OK,565.37,660.48,283.06,1983975924.0
1186,3,2,1,16,1,55.873261004949214,OK,624.74,641.31,337.99,1223443358.0
1187,2,1,2,10,2,86.64662685257842,OK,565.37,681.02,319.37,2543523884.0
1188,0,2,2,11,2,20.86515026861567,OK,655.82,633.88,312.71,1383767932.0
1189,0,1,2,3,2,71.8668658895333,OK,535.89,667.07,286.84,2107398912.0
1190,2,1,2,7,2,61.94171832605729,OK,533.86,640.48,283.1,2100919676.0
1191,0,2,2,20,2,47.64789308851671,OK,630.27,665.87,299.39,1418346272.0
1192,2,2,2,13,2,38.1266512641964,OK,627.67,629.25,314.74,1394893376.0
1193,3,1,2,7,2,20.097333531190444,OK,526.88,671.89,287.62,1917813628.0
1194,1,2,2,21,2,74.92896227248411,OK,656.22,656.85,327.17,1558897516.0
1195,3,1,2,25,2,22.304250171373525,OK,554.42,661.48,272.61,1917844154.0
1196,1,1,2,4,2,17.08475733285639,OK,554.42,625.12,281.61,1917399482.0
1197,0,2,2,6,2,35.54839804504343,OK,623.76,632.64,297.39,1394907330.0
1198,3,1,2,12,2,16.370812268291836,OK,529.45,672.74,282.12,1917268976.0
1199,0,2,2,18,2,90.14454976677216,OK,630.85,630.58,363.73,1880605688.0
1200,2,2,2,25,2,82.76975145370491,OK,638.54,657.85,353.58,1779850428.0
1201,2,1,2,5,2,94.19618797604355,OK,556.48,639.63,316.11,2543431294.0
1202,1,1,2,24,2,58.82515920595739,OK,549.31,638.67,292.35,2054671044.0
1203,3,2,2,4,2,22.312998958780028,OK,652.08,659.47,293.2,1383765334.0
1204,1,1,2,6,2,31.879146768596044,OK,526.82,659.26,286.88,1938332578.0
1205,2,2,2,25,2,84.56904048553501,OK,632.12,668.53,374.26,1870554394.0
1206,0,1,2,2,2,21.76583804250196,OK,535.5,635.41,305.4,1917907150.0
1207,2,1,1,2,1,100.0,OK,535.31,644.53,323.58,1674885998.0
1208,1,2,2,16,2,39.397482594617905,OK,628.73,595.57,295.41,1394857948.0
1209,1,2,2,0,2,20.302707153525933,OK,624.26,643.16,299.31,1383856306.0
1210,3,2,2,10,2,66.14925771668881,OK,642.62,641.11,318.31,1499647596.0
1211,0,1,2,12,2,20.176336354803475,OK,547.49,658.33,288.97,1917810466.0
1212,3,1,3,26,2,0.30963387596879555,TIMING,528.46,647.42,inf,inf
1213,3,2,2,2,2,41.57810278272313,OK,645.28,632.62,305.43,1405873832.0
1214,3,1,2,23,2,86.87534540219141,OK,534.28,620.7,313.45,2543568578.0
1215,0,1,2,13,2,21.743115431679616,OK,533.33,622.88,271.12,1917873770.0
1216,0,2,2,14,2,24.460286208453326,OK,646.13,640.61,294.05,1383770946.0
1217,1,2,1,18,1,57.16421767313612,OK,660.83,654.05,378.89,1224121210.0
1218,2,2,2,27,2,49.03586659602117,OK,661.52,618.07,290.87,1428389574.0
1219,3,1,2,12,2,82.66931410122953,OK,553.04,643.03,297.91,2452713566.0
1220,1,2,2,16,2,77.06394967820236,OK,637.78,639.25,332.52,1574199586.0
1221,1,1,2,24,2,41.32423950977878,OK,515.62,603.38,274.47,1960989022.0
1222,0,1,2,18,2,58.75064650110809,OK,550.84,643.41,290.25,2054689846.0
1223,2,1,2,14,2,24.208763842441194,OK,550.69,666.81,294.14,1918271244.0
1224,0,1,2,10,2,36.50552159688607,OK,519.32,619.27,272.0,1939430622.0
1225,3,1,2,4,2,68.73782485750714,OK,559.26,650.53,288.84,2103530192.0
1226,3,1,2,0,2,48.9105603501718,OK,559.26,633.1,272.81,1984068856.0
1227,1,2,2,18,2,85.83320810399367,OK,641.87,662.09,384.27,1870630482.0
1228,2,2,2,1,2,18.127807194316205,OK,617.56,630.8,292.9,1383783732.0
1229,1,1,1,22,1,62.35779173268058,OK,553.47,620.76,312.46,1721317948.0
1230,0,1,2,24,2,87.44572576562918,OK,532.35,621.43,315.62,2543526618.0
1231,1,1,2,13,2,48.363080823219676,OK,518.79,644.61,268.95,1984087386.0
1232,2,1,2,1,2,54.27377784882427,OK,548.13,655.41,278.97,2027252218.0
1233,0,1,2,13,2,20.15007732606663,OK,578.65,663.56,278.45,1917794786.0
1234,3,1,1,10,1,54.3871306665649,TIMING,552.55,642.33,inf,inf
1235,0,1,2,14,2,44.547406586053974,OK,578.64,605.22,268.48,1962824694.0
1236,1,1,2,13,2,19.05737657336291,OK,552.72,639.34,284.25,1917814820.0
1237,1,2,2,11,2,59.09922552199664,OK,651.2,638.54,313.07,1472339350.0
1238,0,2,2,21,2,68.49329348333575,OK,624.54,612.89,311.23,1497239384.0
1239,1,2,1,14,1,62.07022140008077,OK,651.19,632.79,356.92,1262587814.0
1240,3,1,2,10,2,32.01591253705103,OK,530.39,671.55,293.23,1938338432.0
1241,0,1,2,22,2,72.21855019176273,OK,522.98,663.46,286.46,2107443460.0
1242,1,1,1,18,1,60.02221553068983,OK,540.04,644.0,309.13,1646784154.0
1243,1,2,2,0,2,74.09033454657444,OK,657.76,705.54,318.11,1557944628.0
1244,1,1,1,13,1,53.748479659670465,OK,521.84,653.9,297.65,1644545150.0
1245,2,2,2,7,2,34.69194586427907,OK,621.44,644.18,307.79,1394897142.0
1246,1,1,1,17,1,62.18588585438442,OK,541.68,666.77,329.67,1720955072.0
1247,0,1,1,24,1,52.61076001857528,OK,528.79,640.24,312.39,1646037146.0
1248,1,1,2,26,2,27.910773159981495,OK,541.86,615.03,288.68,1938261778.0
1249,1,2,2,12,2,75.54858184669061,OK,640.59,663.82,325.87,1570804834.0
1250,1,2,2,5,2,92.1508038030076,OK,640.45,681.9,378.46,1880585720.0
1251,3,2,2,10,2,98.56055692483278,OK,647.68,652.38,374.75,1870568228.0
1252,3,2,2,8,2,23.550211090316285,OK,646.45,615.25,297.6,1383812070.0
1253,2,2,2,22,2,98.2601175917847,OK,629.49,634.05,367.61,1870664034.0
1254,3,2,1,15,1,55.166308615350744,OK,650.17,641.68,367.27,1223490768.0
1255,1,2,2,18,2,65.77022002991443,OK,630.92,696.64,323.1,1499055740.0
1256,1,2,2,10,2,48.981565260195325,OK,641.09,620.83,291.9,1428390222.0
1257,3,1,1,16,1,59.279891894675174,OK,537.19,634.23,312.06,1660793194.0
1258,3,2,2,8,2,62.385617792313056,OK,633.3,648.85,318.91,1494700818.0
1259,3,2,2,8,2,39.519285960736816,OK,632.31,667.86,292.49,1394926316.0
1260,2,2,2,15,2,64.50257212851913,OK,627.19,642.47,322.84,1498228714.0
1261,1,2,2,15,2,70.02274851865778,OK,652.04,623.83,322.98,1499838644.0
1262,3,1,2,9,2,12.819916307257017,OK,533.53,638.72,283.65,1917272682.0
1263,0,2,2,18,2,69.9169066028934,OK,650.76,674.62,313.59,1499798354.0
1264,3,2,2,3,2,17.380391976669085,OK,613.83,658.94,297.44,1383820858.0
1265,3,2,2,16,2,75.26529192047985,OK,654.27,654.96,338.52,1568978562.0
1266,3,2,2,14,2,54.375937045591094,OK,636.93,637.7,311.9,1441060504.0
1267,1,1,1,23,1,55.836373829511665,OK,555.61,591.49,303.52,1644677406.0
1268,2,1,1,1,1,62.06690585331385,OK,555.68,639.92,329.45,1721067638.0
1269,1,1,1,20,1,52.755794222451335,OK,571.34,624.07,323.43,1646018036.0
1270,1,2,1,11,1,55.41083481915807,OK,650.29,614.35,348.38,1223367318.0
1271,3,2,1,23,1,61.09731027902292,OK,637.41,666.25,369.41,1253797334.0
1272,3,2,2,8,2,41.48257226015657,OK,647.95,691.6,313.49,1405931010.0
1273,1,2,2,15,2,18.07655805524734,OK,640.51,625.17,299.02,1383781394.0
1274,3,2,2,24,2,57.58639559891354,OK,623.95,653.78,311.92,1445334444.0
1275,0,2,2,4,2,28.638076555231983,OK,620.26,668.54,312.96,1393781652.0
1276,3,1,2,13,2,17.302366978083093,OK,543.68,555.19,292.93,1917279150.0
1277,0,1,2,17,2,39.07809395269243,OK,530.01,623.33,291.93,1939422438.0
1278,2,1,1,2,1,59.543253574218355,OK,525.76,607.42,309.04,1660827082.0
1279,1,1,1,9,1,54.72549418743793,OK,524.47,655.04,311.71,1644657180.0
1280,0,2,2,14,2,29.246557031667276,OK,630.18,641.87,293.16,1393749918.0
1281,2,1,2,13,2,30.50169535580919,OK,534.32,655.36,291.78,1938261318.0
1282,1,1,1,7,1,56.34144054833443,OK,527.1,649.12,308.11,1644716130.0
1283,2,1,2,11,2,97.32527206214873,OK,528.34,623.52,320.56,2543599420.0
1284,2,2,2,25,2,92.74278524630331,OK,652.81,629.07,369.19,1880541662.0
1285,0,1,2,21,2,34.398952273930306,OK,552.62,627.49,279.9,1939466726.0
1286,0,2,2,14,2,65.30170308346618,OK,625.71,650.96,313.83,1498646726.0
1287,2,2,2,25,2,34.090861597385484,OK,646.27,655.88,308.48,1394797590.0
1288,0,2,2,8,2,47.3696069365831,OK,657.44,644.54,286.47,1418242608.0
1289,1,1,2,0,2,42.47584508518919,OK,515.7,633.26,288.37,1961430122.0
1290,1,2,1,21,1,61.42659623550222,OK,656.49,650.88,357.63,1262616752.0
1291,1,2,2,25,2,78.77681885759876,OK,651.61,658.21,332.49,1578633824.0
1292,2,2,1,26,1,61.151990182103646,OK,624.94,642.38,363.25,1253742162.0
1293,1,2,2,6,2,82.17528067884787,OK,647.84,653.82,353.95,1689444946.0
1294,3,2,2,24,2,93.9754875457088,OK,636.6,649.6,367.73,1870705982.0
1295,2,1,1,19,1,53.212258090559025,OK,541.14,678.64,322.58,1646037810.0
1296,2,7,1,13,1,51.23305791292344,TIMING,2442.45,675.53,inf,inf
